address_name,address_url,address_price,address_price_url,address_type,address_type_url,address_rooms,address_rooms_url,address_bathrooms,address_bathrooms_url
"34 Pembroke Street, Irishtown, Irishtown, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/irishtown/34-pembroke-street-irishtown-irishtown-dublin-2226429/,"€525,000",https://www.daft.ie/dublin/houses-for-sale/irishtown/34-pembroke-street-irishtown-irishtown-dublin-2226429/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/irishtown/34-pembroke-street-irishtown-irishtown-dublin-2226429/,2,https://www.daft.ie/dublin/houses-for-sale/irishtown/34-pembroke-street-irishtown-irishtown-dublin-2226429/,3,https://www.daft.ie/dublin/houses-for-sale/irishtown/34-pembroke-street-irishtown-irishtown-dublin-2226429/
"Apt 9, 2 Waterloo Road, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apt-9-2-waterloo-road-dublin-4-dublin-2225252/,"€250,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apt-9-2-waterloo-road-dublin-4-dublin-2225252/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apt-9-2-waterloo-road-dublin-4-dublin-2225252/,1,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apt-9-2-waterloo-road-dublin-4-dublin-2225252/,1,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apt-9-2-waterloo-road-dublin-4-dublin-2225252/
"6 The Oaks, Herbert Park Lane, Anglesea Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-the-oaks-herbert-park-lane-anglesea-road-ballsbridge-dublin-2223511/,"€495,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-the-oaks-herbert-park-lane-anglesea-road-ballsbridge-dublin-2223511/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-the-oaks-herbert-park-lane-anglesea-road-ballsbridge-dublin-2223511/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-the-oaks-herbert-park-lane-anglesea-road-ballsbridge-dublin-2223511/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/6-the-oaks-herbert-park-lane-anglesea-road-ballsbridge-dublin-2223511/
"6 Dunbur, Brookvale Road, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/6-dunbur-brookvale-road-donnybrook-dublin-2220159/,"€725,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/6-dunbur-brookvale-road-donnybrook-dublin-2220159/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/6-dunbur-brookvale-road-donnybrook-dublin-2220159/,3,https://www.daft.ie/dublin/houses-for-sale/donnybrook/6-dunbur-brookvale-road-donnybrook-dublin-2220159/,3,https://www.daft.ie/dublin/houses-for-sale/donnybrook/6-dunbur-brookvale-road-donnybrook-dublin-2220159/
"4 Havelock Place, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/4-havelock-place-sandymount-dublin-2220004/,"€800,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/4-havelock-place-sandymount-dublin-2220004/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/sandymount/4-havelock-place-sandymount-dublin-2220004/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/4-havelock-place-sandymount-dublin-2220004/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/4-havelock-place-sandymount-dublin-2220004/
"64 The William Bligh, The Gasworks, Ringsend, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ringsend/64-the-william-bligh-the-gasworks-ringsend-dublin-2219916/,"€525,000",https://www.daft.ie/dublin/apartments-for-sale/ringsend/64-the-william-bligh-the-gasworks-ringsend-dublin-2219916/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ringsend/64-the-william-bligh-the-gasworks-ringsend-dublin-2219916/,2,https://www.daft.ie/dublin/apartments-for-sale/ringsend/64-the-william-bligh-the-gasworks-ringsend-dublin-2219916/,2,https://www.daft.ie/dublin/apartments-for-sale/ringsend/64-the-william-bligh-the-gasworks-ringsend-dublin-2219916/
"81 Marlborough Road, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-2219606/,"€1,475,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-2219606/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-2219606/,4,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-2219606/,4,https://www.daft.ie/dublin/houses-for-sale/donnybrook/81-marlborough-road-donnybrook-dublin-2219606/
"Glencar House, 81 Eglinton Road, Donnybrook, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/donnybrook/glencar-house-81-eglinton-road-donnybrook-dublin-2218846/,"€2,200,000",https://www.daft.ie/dublin/houses-for-sale/donnybrook/glencar-house-81-eglinton-road-donnybrook-dublin-2218846/,Detached House,https://www.daft.ie/dublin/houses-for-sale/donnybrook/glencar-house-81-eglinton-road-donnybrook-dublin-2218846/,6,https://www.daft.ie/dublin/houses-for-sale/donnybrook/glencar-house-81-eglinton-road-donnybrook-dublin-2218846/,5,https://www.daft.ie/dublin/houses-for-sale/donnybrook/glencar-house-81-eglinton-road-donnybrook-dublin-2218846/
"90 South Lotts Road, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/90-south-lotts-road-ringsend-dublin-2218265/,"€560,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/90-south-lotts-road-ringsend-dublin-2218265/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/90-south-lotts-road-ringsend-dublin-2218265/,3,https://www.daft.ie/dublin/houses-for-sale/ringsend/90-south-lotts-road-ringsend-dublin-2218265/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/90-south-lotts-road-ringsend-dublin-2218265/
"17 Chapel Avenue, Irishtown, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/irishtown/17-chapel-avenue-irishtown-dublin-2215602/,"€455,000",https://www.daft.ie/dublin/houses-for-sale/irishtown/17-chapel-avenue-irishtown-dublin-2215602/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/irishtown/17-chapel-avenue-irishtown-dublin-2215602/,2,https://www.daft.ie/dublin/houses-for-sale/irishtown/17-chapel-avenue-irishtown-dublin-2215602/,2,https://www.daft.ie/dublin/houses-for-sale/irishtown/17-chapel-avenue-irishtown-dublin-2215602/
"19 Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/19-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2214306/,"€775,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/19-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2214306/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/19-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2214306/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/19-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2214306/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/19-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2214306/
"4 Shrewsbury, Shrewsbury Park, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/4-shrewsbury-shrewsbury-park-ballsbridge-dublin-2206247/,"€950,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/4-shrewsbury-shrewsbury-park-ballsbridge-dublin-2206247/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/4-shrewsbury-shrewsbury-park-ballsbridge-dublin-2206247/,4,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/4-shrewsbury-shrewsbury-park-ballsbridge-dublin-2206247/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/4-shrewsbury-shrewsbury-park-ballsbridge-dublin-2206247/
"24 Fishermans Wharf, Ringsend, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ringsend/24-fishermans-wharf-ringsend-dublin-2200207/,"€530,000",https://www.daft.ie/dublin/houses-for-sale/ringsend/24-fishermans-wharf-ringsend-dublin-2200207/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ringsend/24-fishermans-wharf-ringsend-dublin-2200207/,4,https://www.daft.ie/dublin/houses-for-sale/ringsend/24-fishermans-wharf-ringsend-dublin-2200207/,2,https://www.daft.ie/dublin/houses-for-sale/ringsend/24-fishermans-wharf-ringsend-dublin-2200207/
"Holyrood Castle, Holyrood Park, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/holyrood-castle-holyrood-park-sandymount-dublin-2198921/,"€2,500,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/holyrood-castle-holyrood-park-sandymount-dublin-2198921/,Detached House,https://www.daft.ie/dublin/houses-for-sale/sandymount/holyrood-castle-holyrood-park-sandymount-dublin-2198921/,8,https://www.daft.ie/dublin/houses-for-sale/sandymount/holyrood-castle-holyrood-park-sandymount-dublin-2198921/,8,https://www.daft.ie/dublin/houses-for-sale/sandymount/holyrood-castle-holyrood-park-sandymount-dublin-2198921/
"Apartment 5, 51 Pembroke Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/apartment-5-51-pembroke-road-ballsbridge-dublin-2195309/,"€360,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/apartment-5-51-pembroke-road-ballsbridge-dublin-2195309/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/apartment-5-51-pembroke-road-ballsbridge-dublin-2195309/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/apartment-5-51-pembroke-road-ballsbridge-dublin-2195309/,1,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/apartment-5-51-pembroke-road-ballsbridge-dublin-2195309/
"64 Trittonville Road, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/64-trittonville-road-sandymount-dublin-2178072/,"€1,500,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/64-trittonville-road-sandymount-dublin-2178072/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/sandymount/64-trittonville-road-sandymount-dublin-2178072/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/64-trittonville-road-sandymount-dublin-2178072/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/64-trittonville-road-sandymount-dublin-2178072/
"7 Dodder View Cottages, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/7-dodder-view-cottages-ballsbridge-dublin-2106830/,"€460,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/7-dodder-view-cottages-ballsbridge-dublin-2106830/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/7-dodder-view-cottages-ballsbridge-dublin-2106830/,2,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/7-dodder-view-cottages-ballsbridge-dublin-2106830/,1,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/7-dodder-view-cottages-ballsbridge-dublin-2106830/
"22 Shrewsbury Square, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/22-shrewsbury-square-ballsbridge-dublin-2171336/,"€750,000",https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/22-shrewsbury-square-ballsbridge-dublin-2171336/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/22-shrewsbury-square-ballsbridge-dublin-2171336/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/22-shrewsbury-square-ballsbridge-dublin-2171336/,2,https://www.daft.ie/dublin/apartments-for-sale/ballsbridge/22-shrewsbury-square-ballsbridge-dublin-2171336/
"9 Merrion View Avenue, Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/9-merrion-view-avenue-merrion-road-ballsbridge-dublin-2168793/,"€575,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/9-merrion-view-avenue-merrion-road-ballsbridge-dublin-2168793/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/9-merrion-view-avenue-merrion-road-ballsbridge-dublin-2168793/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/9-merrion-view-avenue-merrion-road-ballsbridge-dublin-2168793/,2,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/9-merrion-view-avenue-merrion-road-ballsbridge-dublin-2168793/
"44 Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/44-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2168790/,"€725,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/44-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2168790/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/44-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2168790/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/44-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2168790/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/44-shrewsbury-square-sandymount-avenue-ballsbridge-dublin-4-dublin-2168790/
"201 Charlotte Quay Dock, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/201-charlotte-quay-dock-dublin-4-dublin-2168371/,"€375,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/201-charlotte-quay-dock-dublin-4-dublin-2168371/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/201-charlotte-quay-dock-dublin-4-dublin-2168371/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/201-charlotte-quay-dock-dublin-4-dublin-2168371/,2,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/201-charlotte-quay-dock-dublin-4-dublin-2168371/
"56 Park Avenue, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-avenue-sandymount-dublin-2167745/,"€1,450,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-avenue-sandymount-dublin-2167745/,End of Terrace House,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-avenue-sandymount-dublin-2167745/,4,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-avenue-sandymount-dublin-2167745/,3,https://www.daft.ie/dublin/houses-for-sale/sandymount/56-park-avenue-sandymount-dublin-2167745/
"Apartment 50 Grand Canal Wharf, Grand Canal Dock, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-50-grand-canal-wharf-grand-canal-dock-dublin-4-dublin-2068144/,"€320,000",https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-50-grand-canal-wharf-grand-canal-dock-dublin-4-dublin-2068144/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-50-grand-canal-wharf-grand-canal-dock-dublin-4-dublin-2068144/,1,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-50-grand-canal-wharf-grand-canal-dock-dublin-4-dublin-2068144/,1,https://www.daft.ie/dublin/apartments-for-sale/dublin-4/apartment-50-grand-canal-wharf-grand-canal-dock-dublin-4-dublin-2068144/
"East Wing, Holyrood Castle, Holyrood Park, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/east-wing-holyrood-castle-holyrood-park-sandymount-dublin-2164924/,"€925,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/east-wing-holyrood-castle-holyrood-park-sandymount-dublin-2164924/,Semi-Detached House,https://www.daft.ie/dublin/houses-for-sale/sandymount/east-wing-holyrood-castle-holyrood-park-sandymount-dublin-2164924/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/east-wing-holyrood-castle-holyrood-park-sandymount-dublin-2164924/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/east-wing-holyrood-castle-holyrood-park-sandymount-dublin-2164924/
"Apt. 501 South Dock Quarter, Block A, Ringsend Road, Ringsend, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apt-501-south-dock-quarter-block-a-ringsend-road-ringsend-dublin-2164758/,"€525,000",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apt-501-south-dock-quarter-block-a-ringsend-road-ringsend-dublin-2164758/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apt-501-south-dock-quarter-block-a-ringsend-road-ringsend-dublin-2164758/,3,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apt-501-south-dock-quarter-block-a-ringsend-road-ringsend-dublin-2164758/,2,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apt-501-south-dock-quarter-block-a-ringsend-road-ringsend-dublin-2164758/
"38 Raglan Lane, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/38-raglan-lane-ballsbridge-dublin-2161908/,"€1,695,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/38-raglan-lane-ballsbridge-dublin-2161908/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/38-raglan-lane-ballsbridge-dublin-2161908/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/38-raglan-lane-ballsbridge-dublin-2161908/,3,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/38-raglan-lane-ballsbridge-dublin-2161908/
"Apartment 20 Fitzwilliam Quay, Ringsend, Ringsend, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-20-fitzwilliam-quay-ringsend-ringsend-dublin-2159980/,"€350,000",https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-20-fitzwilliam-quay-ringsend-ringsend-dublin-2159980/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-20-fitzwilliam-quay-ringsend-ringsend-dublin-2159980/,2,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-20-fitzwilliam-quay-ringsend-ringsend-dublin-2159980/,1,https://www.daft.ie/dublin/apartments-for-sale/ringsend/apartment-20-fitzwilliam-quay-ringsend-ringsend-dublin-2159980/
"10 Gilford Road, Sandymount, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/sandymount/10-gilford-road-sandymount-dublin-1898270/,"€1,100,000",https://www.daft.ie/dublin/houses-for-sale/sandymount/10-gilford-road-sandymount-dublin-1898270/,Terraced House,https://www.daft.ie/dublin/houses-for-sale/sandymount/10-gilford-road-sandymount-dublin-1898270/,4,https://www.daft.ie/dublin/houses-for-sale/sandymount/10-gilford-road-sandymount-dublin-1898270/,2,https://www.daft.ie/dublin/houses-for-sale/sandymount/10-gilford-road-sandymount-dublin-1898270/
"189 The Links, Elmpark, Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/apartments-for-sale/booterstown/189-the-links-elmpark-merrion-road-booterstown-dublin-2156399/,"€365,000",https://www.daft.ie/dublin/apartments-for-sale/booterstown/189-the-links-elmpark-merrion-road-booterstown-dublin-2156399/,Apartment for sale,https://www.daft.ie/dublin/apartments-for-sale/booterstown/189-the-links-elmpark-merrion-road-booterstown-dublin-2156399/,1,https://www.daft.ie/dublin/apartments-for-sale/booterstown/189-the-links-elmpark-merrion-road-booterstown-dublin-2156399/,1,https://www.daft.ie/dublin/apartments-for-sale/booterstown/189-the-links-elmpark-merrion-road-booterstown-dublin-2156399/
"43 Anglesea Road, Ballsbridge, Dublin 4",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/43-anglesea-road-ballsbridge-dublin-2154204/,"€1,875,000",https://www.daft.ie/dublin/houses-for-sale/ballsbridge/43-anglesea-road-ballsbridge-dublin-2154204/,Detached House,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/43-anglesea-road-ballsbridge-dublin-2154204/,5,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/43-anglesea-road-ballsbridge-dublin-2154204/,2,https://www.daft.ie/dublin/houses-for-sale/ballsbridge/43-anglesea-road-ballsbridge-dublin-2154204/
